id,sample_id,crop_id,plan_name,target_yield,base_fertilizer,topdressing_plan,total_cost,expected_benefit,application_instructions,created_date,creator,status,created_at
5562,4295,71,冬瓜专用施肥方案5562,582.8,"{""复合肥"": ""30kg/亩"", ""有机肥"": ""1286kg/亩"", ""石灰"": ""91kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""16kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""12kg/亩""}]",446.32,1227.67,施肥后及时浇水，促进养分吸收,2022-08-14,系统自动生成,draft,2024-05-18 19:57:18
5563,110,376,更多作物376专用施肥方案5563,565.28,"{""复合肥"": ""48kg/亩"", ""有机肥"": ""2216kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""11kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",451.22,1281.11,施肥后及时浇水，促进养分吸收,2024-08-31,作物专家,archived,2022-07-23 01:33:41
5564,2445,491,各种作物491专用施肥方案5564,750.37,"{""复合肥"": ""57kg/亩"", ""有机肥"": ""1326kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""16kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""19kg/亩""}]",313.62,924.56,追肥分3次施用，根据作物生长情况调整,2022-07-23,土壤专家,archived,2023-03-10 04:31:18
5565,5769,355,人民作物355专用施肥方案5565,556.13,"{""复合肥"": ""47kg/亩"", ""有机肥"": ""1548kg/亩"", ""石灰"": ""117kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""14kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""30kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""14kg/亩""}]",271.43,703.41,基肥在播种前7-10天施入，深翻入土,2023-04-24,农技专家,archived,2025-04-29 05:26:18
5566,3231,104,安全作物104专用施肥方案5566,712.95,"{""复合肥"": ""52kg/亩"", ""有机肥"": ""1441kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""18kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""17kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""16kg/亩""}]",681.19,2446.35,施肥后及时浇水，促进养分吸收,2022-08-24,作物专家,draft,2024-09-28 13:28:05
5567,528,104,安全作物104专用施肥方案5567,410.69,"{""复合肥"": ""31kg/亩"", ""有机肥"": ""2337kg/亩"", ""石灰"": ""74kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""30kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""14kg/亩""}]",421.34,1232.76,基肥在播种前7-10天施入，深翻入土,2025-03-06,作物专家,active,2023-10-17 05:20:11
5568,3191,207,过程作物207专用施肥方案5568,950.69,"{""复合肥"": ""52kg/亩"", ""有机肥"": ""2926kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""18kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""29kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""12kg/亩""}]",400.2,1310.73,追肥分3次施用，根据作物生长情况调整,2023-12-08,系统自动生成,archived,2023-08-31 04:26:01
5569,9612,133,建设作物133专用施肥方案5569,574.82,"{""复合肥"": ""38kg/亩"", ""有机肥"": ""2249kg/亩"", ""石灰"": ""82kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""23kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""29kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",759.43,2443.23,施肥后及时浇水，促进养分吸收,2023-03-16,系统自动生成,active,2025-03-05 17:22:20
5570,8110,150,一般作物150专用施肥方案5570,848.41,"{""复合肥"": ""48kg/亩"", ""有机肥"": ""1434kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""20kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",468.32,1672.14,叶面肥在早晨或傍晚喷施效果最佳,2024-02-01,系统自动生成,active,2022-11-08 05:07:52
5571,6240,284,使用作物284专用施肥方案5571,829.68,"{""复合肥"": ""56kg/亩"", ""有机肥"": ""2544kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""12kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",443.9,1357.16,叶面肥在早晨或傍晚喷施效果最佳,2024-07-21,系统自动生成,archived,2023-09-24 12:50:25
5572,1813,436,是一作物436专用施肥方案5572,671.33,"{""复合肥"": ""55kg/亩"", ""有机肥"": ""2042kg/亩"", ""石灰"": ""109kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""18kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""24kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""18kg/亩""}]",319.8,1244.56,追肥分3次施用，根据作物生长情况调整,2024-09-16,农技专家,archived,2024-05-21 08:35:22
5573,3234,218,美国作物218专用施肥方案5573,634.03,"{""复合肥"": ""35kg/亩"", ""有机肥"": ""1820kg/亩"", ""石灰"": ""61kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""19kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",227.88,707.4,追肥分3次施用，根据作物生长情况调整,2024-06-28,作物专家,draft,2023-03-15 03:35:15
5574,1614,186,位置作物186专用施肥方案5574,570.56,"{""复合肥"": ""53kg/亩"", ""有机肥"": ""1097kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""18kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""21kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""12kg/亩""}]",421.32,1159.55,叶面肥在早晨或傍晚喷施效果最佳,2023-10-10,系统自动生成,draft,2025-05-06 02:07:43
5575,4434,408,美国作物408专用施肥方案5575,402.29,"{""复合肥"": ""33kg/亩"", ""有机肥"": ""2162kg/亩"", ""石灰"": ""98kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",795.0,2184.31,有机肥需充分腐熟后使用,2025-03-31,农技专家,archived,2024-06-10 11:09:57
5576,6908,237,以上作物237专用施肥方案5576,551.67,"{""复合肥"": ""48kg/亩"", ""有机肥"": ""1901kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""15kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""16kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",682.21,2695.98,叶面肥在早晨或傍晚喷施效果最佳,2024-03-02,农技专家,draft,2024-10-25 14:31:26
5577,6498,214,工程作物214专用施肥方案5577,807.33,"{""复合肥"": ""40kg/亩"", ""有机肥"": ""1126kg/亩"", ""石灰"": ""143kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""11kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""23kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""19kg/亩""}]",798.49,2476.91,施肥后及时浇水，促进养分吸收,2025-06-03,土壤专家,draft,2023-10-07 18:20:11
5578,3335,259,必须作物259专用施肥方案5578,729.15,"{""复合肥"": ""50kg/亩"", ""有机肥"": ""1614kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""12kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""23kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""19kg/亩""}]",486.65,1940.38,追肥分3次施用，根据作物生长情况调整,2024-09-20,土壤专家,active,2025-04-23 22:18:51
5579,1853,438,特别作物438专用施肥方案5579,858.63,"{""复合肥"": ""58kg/亩"", ""有机肥"": ""2109kg/亩"", ""石灰"": ""103kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""21kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""29kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",466.29,1786.27,追肥分3次施用，根据作物生长情况调整,2022-09-30,农技专家,active,2023-12-05 08:17:36
5580,5922,228,浏览作物228专用施肥方案5580,808.44,"{""复合肥"": ""59kg/亩"", ""有机肥"": ""2600kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""14kg/亩""}]",382.92,1317.49,有机肥需充分腐熟后使用,2022-12-01,作物专家,draft,2024-08-04 23:36:19
5581,9880,31,苹果专用施肥方案5581,659.87,"{""复合肥"": ""51kg/亩"", ""有机肥"": ""1110kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""20kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""22kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""12kg/亩""}]",739.75,1986.25,基肥在播种前7-10天施入，深翻入土,2024-12-01,作物专家,active,2023-04-10 03:31:06
5582,1364,436,是一作物436专用施肥方案5582,800.54,"{""复合肥"": ""58kg/亩"", ""有机肥"": ""1261kg/亩"", ""石灰"": ""78kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""29kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",244.84,700.68,叶面肥在早晨或傍晚喷施效果最佳,2023-12-06,土壤专家,draft,2022-08-07 03:33:24
5583,3775,247,建设作物247专用施肥方案5583,889.16,"{""复合肥"": ""56kg/亩"", ""有机肥"": ""2966kg/亩"", ""石灰"": ""73kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""23kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""16kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",593.42,1741.16,有机肥需充分腐熟后使用,2022-06-23,作物专家,draft,2023-07-08 07:57:16
5584,7069,121,单位作物121专用施肥方案5584,472.18,"{""复合肥"": ""49kg/亩"", ""有机肥"": ""1759kg/亩"", ""石灰"": ""80kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""18kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",369.27,982.05,基肥在播种前7-10天施入，深翻入土,2022-06-17,系统自动生成,archived,2024-07-02 03:07:09
5585,8399,158,自己作物158专用施肥方案5585,895.97,"{""复合肥"": ""52kg/亩"", ""有机肥"": ""1383kg/亩"", ""石灰"": ""129kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""19kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",448.17,1345.19,施肥后及时浇水，促进养分吸收,2022-06-17,土壤专家,draft,2025-05-03 12:39:40
5586,3845,475,科技作物475专用施肥方案5586,656.45,"{""复合肥"": ""52kg/亩"", ""有机肥"": ""1202kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""10kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""13kg/亩""}]",575.74,2181.88,有机肥需充分腐熟后使用,2025-05-02,作物专家,archived,2023-02-25 23:03:17
5587,6840,205,其中作物205专用施肥方案5587,828.4,"{""复合肥"": ""56kg/亩"", ""有机肥"": ""2527kg/亩"", ""石灰"": ""100kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""21kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""17kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",525.18,1714.04,叶面肥在早晨或傍晚喷施效果最佳,2022-09-23,作物专家,archived,2024-12-21 11:40:54
5588,9457,34,杏专用施肥方案5588,467.72,"{""复合肥"": ""32kg/亩"", ""有机肥"": ""1907kg/亩"", ""石灰"": ""102kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""20kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""14kg/亩""}]",390.95,1179.22,叶面肥在早晨或傍晚喷施效果最佳,2023-08-03,农技专家,active,2023-06-11 03:30:45
5589,3934,459,发现作物459专用施肥方案5589,783.32,"{""复合肥"": ""33kg/亩"", ""有机肥"": ""2202kg/亩"", ""石灰"": ""133kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""17kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""18kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",290.32,1085.95,追肥分3次施用，根据作物生长情况调整,2023-10-05,系统自动生成,draft,2023-12-20 15:22:38
5590,8688,176,文件作物176专用施肥方案5590,858.35,"{""复合肥"": ""40kg/亩"", ""有机肥"": ""2751kg/亩"", ""石灰"": ""100kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""23kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",216.67,733.35,施肥后及时浇水，促进养分吸收,2024-07-10,系统自动生成,active,2025-05-05 14:37:55
5591,5255,10,萝卜专用施肥方案5591,584.04,"{""复合肥"": ""53kg/亩"", ""有机肥"": ""1308kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""21kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""13kg/亩""}]",318.35,1013.51,有机肥需充分腐熟后使用,2022-10-10,作物专家,archived,2024-10-20 20:03:09
5592,5743,177,生产作物177专用施肥方案5592,810.43,"{""复合肥"": ""56kg/亩"", ""有机肥"": ""2312kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""22kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",554.57,1803.37,追肥分3次施用，根据作物生长情况调整,2024-09-16,土壤专家,archived,2025-03-27 23:57:42
5593,6124,213,联系作物213专用施肥方案5593,681.39,"{""复合肥"": ""57kg/亩"", ""有机肥"": ""2120kg/亩"", ""石灰"": ""133kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""19kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""22kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",447.43,1577.54,有机肥需充分腐熟后使用,2024-04-27,作物专家,archived,2023-10-10 07:55:19
5594,295,194,时间作物194专用施肥方案5594,686.84,"{""复合肥"": ""42kg/亩"", ""有机肥"": ""1598kg/亩"", ""石灰"": ""50kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""15kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""26kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",402.18,1378.57,叶面肥在早晨或傍晚喷施效果最佳,2024-09-19,作物专家,draft,2022-07-29 20:20:16
5595,9062,283,当前作物283专用施肥方案5595,786.68,"{""复合肥"": ""38kg/亩"", ""有机肥"": ""2874kg/亩"", ""石灰"": ""136kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""10kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",422.74,1107.81,施肥后及时浇水，促进养分吸收,2024-01-27,农技专家,active,2023-12-20 15:38:21
5596,1959,366,男人作物366专用施肥方案5596,931.96,"{""复合肥"": ""42kg/亩"", ""有机肥"": ""2332kg/亩"", ""石灰"": ""121kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""10kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""27kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""14kg/亩""}]",280.45,767.48,叶面肥在早晨或傍晚喷施效果最佳,2024-03-17,土壤专家,active,2024-10-09 18:42:15
5597,4485,16,芝麻专用施肥方案5597,603.33,"{""复合肥"": ""38kg/亩"", ""有机肥"": ""1770kg/亩"", ""石灰"": ""131kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""12kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""16kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""13kg/亩""}]",238.08,780.51,有机肥需充分腐熟后使用,2022-06-28,农技专家,active,2025-03-24 09:48:51
5598,8425,448,其实作物448专用施肥方案5598,528.38,"{""复合肥"": ""47kg/亩"", ""有机肥"": ""2100kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""16kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""21kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",434.14,1371.21,叶面肥在早晨或傍晚喷施效果最佳,2024-09-12,土壤专家,draft,2024-10-03 19:39:50
5599,8999,116,品牌作物116专用施肥方案5599,454.16,"{""复合肥"": ""40kg/亩"", ""有机肥"": ""2161kg/亩"", ""石灰"": ""59kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""12kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""26kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",542.03,1732.38,有机肥需充分腐熟后使用,2024-11-23,系统自动生成,active,2023-12-23 20:55:37
5600,2779,446,一种作物446专用施肥方案5600,749.27,"{""复合肥"": ""42kg/亩"", ""有机肥"": ""1527kg/亩"", ""石灰"": ""84kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""23kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",505.85,1317.38,基肥在播种前7-10天施入，深翻入土,2023-04-20,土壤专家,active,2023-03-12 08:22:33
5601,6655,136,活动作物136专用施肥方案5601,683.83,"{""复合肥"": ""32kg/亩"", ""有机肥"": ""2214kg/亩"", ""石灰"": ""133kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""18kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""23kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",350.2,1035.55,基肥在播种前7-10天施入，深翻入土,2023-07-02,农技专家,draft,2024-06-10 19:41:09
5602,7538,495,由于作物495专用施肥方案5602,479.22,"{""复合肥"": ""42kg/亩"", ""有机肥"": ""1876kg/亩"", ""石灰"": ""60kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""26kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""13kg/亩""}]",369.99,1059.8,施肥后及时浇水，促进养分吸收,2024-04-06,系统自动生成,archived,2022-07-27 10:43:17
5603,5635,3,水稻专用施肥方案5603,703.21,"{""复合肥"": ""48kg/亩"", ""有机肥"": ""2035kg/亩"", ""石灰"": ""137kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""22kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""30kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",653.08,2460.92,施肥后及时浇水，促进养分吸收,2024-01-03,土壤专家,active,2024-10-05 17:06:13
5604,7371,191,只有作物191专用施肥方案5604,966.64,"{""复合肥"": ""56kg/亩"", ""有机肥"": ""1816kg/亩"", ""石灰"": ""130kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""19kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""19kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""13kg/亩""}]",762.52,2360.96,追肥分3次施用，根据作物生长情况调整,2024-01-11,系统自动生成,draft,2024-06-02 04:11:34
5605,9964,340,所有作物340专用施肥方案5605,731.42,"{""复合肥"": ""58kg/亩"", ""有机肥"": ""1726kg/亩"", ""石灰"": ""73kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""17kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""27kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",474.01,1799.49,施肥后及时浇水，促进养分吸收,2023-08-26,作物专家,draft,2023-04-17 17:44:57
5606,8386,18,向日葵专用施肥方案5606,834.38,"{""复合肥"": ""31kg/亩"", ""有机肥"": ""2732kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""18kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""17kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""18kg/亩""}]",267.03,851.56,追肥分3次施用，根据作物生长情况调整,2023-08-28,土壤专家,active,2024-10-12 11:40:00
5607,8205,109,图片作物109专用施肥方案5607,918.45,"{""复合肥"": ""47kg/亩"", ""有机肥"": ""1776kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""16kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""22kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",534.99,1920.04,叶面肥在早晨或傍晚喷施效果最佳,2022-10-11,农技专家,draft,2025-04-14 11:11:39
5608,9460,499,提供作物499专用施肥方案5608,426.69,"{""复合肥"": ""60kg/亩"", ""有机肥"": ""2554kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""19kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""23kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""14kg/亩""}]",568.6,1770.92,有机肥需充分腐熟后使用,2023-01-15,农技专家,archived,2023-12-12 04:53:24
5609,4017,378,怎么作物378专用施肥方案5609,434.89,"{""复合肥"": ""51kg/亩"", ""有机肥"": ""2232kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""19kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""12kg/亩""}]",454.97,1366.6,施肥后及时浇水，促进养分吸收,2024-02-13,土壤专家,active,2022-11-13 12:24:18
5610,3014,317,程序作物317专用施肥方案5610,667.98,"{""复合肥"": ""56kg/亩"", ""有机肥"": ""1999kg/亩"", ""石灰"": ""56kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""21kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",563.89,2052.46,追肥分3次施用，根据作物生长情况调整,2024-01-24,作物专家,archived,2023-07-20 03:22:13
5611,5243,495,由于作物495专用施肥方案5611,671.88,"{""复合肥"": ""60kg/亩"", ""有机肥"": ""1681kg/亩"", ""石灰"": ""52kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""20kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""22kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",313.48,1133.3,施肥后及时浇水，促进养分吸收,2023-01-22,土壤专家,draft,2022-08-06 02:52:35
